page_id	title	month	month_edits	month_reverts	month_mutual_reverts	month_mutual_reverts_2	month_users	month_users_reg	month_reverting_users	month_mutual_reverting_users	tot_edits	tot_users	n_reverts	tot_edits_reg	tot_users_reg	n_reverts_reg
29268	Accesibilidad_web	200409	2	0	0	0	1	1	0	0	2	1	0	2	1	0
29268	Accesibilidad_web	200410	5	0	0	0	1	1	0	0	7	2	0	7	2	0
29268	Accesibilidad_web	200411	2	0	0	0	2	1	0	0	9	4	0	8	3	0
29268	Accesibilidad_web	200505	1	0	0	0	1	0	0	0	10	5	0	8	3	0
29268	Accesibilidad_web	200506	2	0	0	0	2	1	0	0	12	7	0	9	4	0
29268	Accesibilidad_web	200507	3	0	0	0	2	0	0	0	15	9	0	9	4	0
29268	Accesibilidad_web	200508	3	0	0	0	3	1	0	0	18	12	0	10	5	0
29268	Accesibilidad_web	200509	10	2	0	0	6	3	1	0	28	16	2	16	8	0
29268	Accesibilidad_web	200510	2	0	0	0	2	1	0	0	30	17	2	17	9	0
29268	Accesibilidad_web	200511	3	0	0	0	3	1	0	0	33	20	2	18	10	0
29268	Accesibilidad_web	200512	3	0	0	0	3	2	0	0	36	22	2	20	11	0
29268	Accesibilidad_web	200603	3	1	0	0	3	2	1	0	39	24	3	22	12	0
29268	Accesibilidad_web	200604	1	0	0	0	1	0	0	0	40	25	3	22	12	0
29268	Accesibilidad_web	200605	5	0	0	0	3	2	0	0	45	27	3	26	13	0
29268	Accesibilidad_web	200606	2	0	0	0	2	1	0	0	47	29	3	27	14	0
29268	Accesibilidad_web	200609	3	0	0	0	2	0	0	0	50	30	3	27	14	0
29268	Accesibilidad_web	200610	2	0	0	0	2	2	0	0	52	32	3	29	16	0
29268	Accesibilidad_web	200611	3	1	0	0	3	2	1	0	55	34	4	31	17	0
29268	Accesibilidad_web	200612	5	0	0	0	4	2	0	0	60	38	4	33	19	0
29268	Accesibilidad_web	200702	6	0	0	0	4	2	0	0	66	41	4	35	20	0
29268	Accesibilidad_web	200703	7	2	0	0	6	4	2	0	73	47	6	40	24	0
29268	Accesibilidad_web	200704	2	0	0	0	2	2	0	0	75	48	6	42	25	0
29268	Accesibilidad_web	200705	3	0	0	0	1	1	0	0	78	49	6	45	26	0
29268	Accesibilidad_web	200706	4	0	0	0	3	0	0	0	82	52	6	45	26	0
29268	Accesibilidad_web	200707	7	0	0	0	4	3	0	0	89	56	6	51	29	0
29268	Accesibilidad_web	200708	4	0	0	0	3	1	0	0	93	59	6	52	30	0
29268	Accesibilidad_web	200709	2	0	0	0	2	0	0	0	95	61	6	52	30	0
29268	Accesibilidad_web	200710	1	0	0	0	1	1	0	0	96	62	6	53	31	0
29268	Accesibilidad_web	200711	3	0	0	0	3	1	0	0	99	65	6	54	32	0
29268	Accesibilidad_web	200712	5	0	0	0	2	0	0	0	104	67	6	54	32	0
29268	Accesibilidad_web	200801	7	0	0	0	1	1	0	0	111	67	6	61	32	0
29268	Accesibilidad_web	200802	2	0	0	0	2	1	0	0	113	69	6	62	33	0
29268	Accesibilidad_web	200803	11	0	0	0	4	3	0	0	124	72	6	72	35	0
29268	Accesibilidad_web	200804	6	1	0	0	6	1	1	0	130	77	7	73	35	0
29268	Accesibilidad_web	200805	6	2	0	0	5	3	2	0	136	81	9	76	37	0
29268	Accesibilidad_web	200808	3	0	0	0	3	1	0	0	139	84	9	77	38	0
29268	Accesibilidad_web	200809	1	0	0	0	1	1	0	0	140	85	9	78	39	0
