page_id	title	month	month_edits	month_reverts	month_mutual_reverts	month_mutual_reverts_2	month_users	month_users_reg	month_reverting_users	month_mutual_reverting_users	tot_edits	tot_users	n_reverts	tot_edits_reg	tot_users_reg	n_reverts_reg
1433428	Antitrust	200803	8	0	0	0	3	2	0	0	8	3	0	4	2	0
1433428	Antitrust	200805	2	0	0	0	2	2	0	0	10	5	0	6	4	0
1433428	Antitrust	200807	3	0	0	0	3	2	0	0	13	8	0	8	6	0
1433428	Antitrust	200808	3	0	0	0	1	0	0	0	16	8	0	8	6	0
1433428	Antitrust	200810	9	0	0	0	6	4	0	0	25	13	0	14	10	0
1433428	Antitrust	200811	1	0	0	0	1	1	0	0	26	14	0	15	11	0
1433428	Antitrust	200902	3	0	0	0	2	0	0	0	29	16	0	15	11	0
1433428	Antitrust	200904	10	1	0	0	5	1	1	0	39	21	1	16	12	0
1433428	Antitrust	200905	1	0	0	0	1	1	0	0	40	22	1	17	13	0
1433428	Antitrust	200906	6	0	0	0	4	3	0	0	46	26	1	21	16	0
1433428	Antitrust	200907	1	0	0	0	1	1	0	0	47	27	1	22	17	0
1433428	Antitrust	200908	1	0	0	0	1	1	0	0	48	28	1	23	18	0
1433428	Antitrust	200909	4	0	0	0	4	3	0	0	52	32	1	26	21	0
1433428	Antitrust	200912	5	0	0	0	4	2	0	0	57	36	1	29	23	0
1433428	Antitrust	201002	1	0	0	0	1	1	0	0	58	37	1	30	24	0
1433428	Antitrust	201006	2	0	0	0	2	2	0	0	60	39	1	32	26	0
1433428	Antitrust	201007	2	0	0	0	2	2	0	0	62	41	1	34	28	0
1433428	Antitrust	201101	2	0	0	0	1	1	0	0	64	42	1	36	29	0
1433428	Antitrust	201104	1	0	0	0	1	1	0	0	65	42	1	37	29	0
1433428	Antitrust	201108	3	1	0	0	3	2	1	0	68	45	2	39	31	0
1433428	Antitrust	201109	3	0	0	0	2	2	0	0	71	46	2	42	32	0
1433428	Antitrust	201110	1	0	0	0	1	1	0	0	72	47	2	43	33	0
1433428	Antitrust	201111	2	1	0	0	2	1	1	0	74	49	3	44	34	1
1433428	Antitrust	201202	8	1	0	0	4	3	1	0	82	52	4	48	36	1
1433428	Antitrust	201203	2	1	0	0	2	1	1	0	84	54	5	49	37	1
1433428	Antitrust	201204	1	0	0	0	1	1	0	0	85	55	5	50	38	1
1433428	Antitrust	201205	3	1	0	0	3	0	1	0	88	58	6	50	38	1
1433428	Antitrust	201206	1	0	0	0	1	0	0	0	89	59	6	50	38	1
1433428	Antitrust	201207	1	1	0	0	1	1	1	0	90	59	7	51	38	1
1433428	Antitrust	201209	1	0	0	0	1	1	0	0	91	60	7	52	39	1
1433428	Antitrust	201210	1	0	0	0	1	1	0	0	92	61	7	53	40	1
1433428	Antitrust	201212	3	0	0	0	3	2	0	0	95	63	7	55	41	1
1433428	Antitrust	201302	3	0	0	0	2	0	0	0	98	65	7	55	41	1
1433428	Antitrust	201304	3	0	0	0	2	1	0	0	101	67	7	56	42	1
1433428	Antitrust	201310	1	0	0	0	1	0	0	0	102	68	7	56	42	1
1433428	Antitrust	201402	2	0	0	0	2	1	0	0	104	70	7	57	43	1
1433428	Antitrust	201403	1	0	0	0	1	0	0	0	105	71	7	57	43	1
1433428	Antitrust	201406	1	1	0	0	1	0	1	0	106	72	8	57	43	1
1433428	Antitrust	201407	1	0	0	0	1	0	0	0	107	73	8	57	43	1
1433428	Antitrust	201409	1	0	0	0	1	1	0	0	108	74	8	58	44	1
1433428	Antitrust	201411	1	0	0	0	1	0	0	0	109	75	8	58	44	1
1433428	Antitrust	201501	1	0	0	0	1	0	0	0	110	76	8	58	44	1
1433428	Antitrust	201503	2	0	0	0	1	1	0	0	112	77	8	60	45	1
1433428	Antitrust	201506	11	2	0	0	7	4	2	0	123	83	10	64	48	1
1433428	Antitrust	201509	1	0	0	0	1	0	0	0	124	84	10	64	48	1
1433428	Antitrust	201601	1	0	0	0	1	1	0	0	125	85	10	65	49	1
1433428	Antitrust	201602	4	1	0	0	4	3	1	0	129	88	11	68	51	1
