3GPP_Long_Term_Evolution	1824740
5G	4800138
ASIC	1429575
Advanced_Encryption_Standard	76727
Algoritme	9
Amazon.com	600329
Apple_Inc.	27491
Application_programming_interface	12547
Authenticatie	128612
Automatisering	118244
Backbone	110630
Big_data	3437480
Bitcoin	2076096
Blockchain	4375117
Border_Gateway_Protocol	280231
Botnet	1375426
Chatbot	1249117
Classless_Inter-Domain_Routing	1755517
Cloud_computing	1508007
Computerbeveiliging	149361
Computernetwerk	243
Computervertaling	71138
Content_delivery_network	4406521
Cryptogeld	3777787
Cryptografie	10055
Cryptografisch_protocol	1679970
DNSSEC	4914293
Dark_web	4570807
Data_Over_Cable_Service_Interface_Specification	105897
Datacenter	674058
Datacompressie	10047
Datamining	14489
Datavisualisatie	436928
Debian	41824
Deep_web	4341198
Denial-of-service	5085740
Digitale_handtekening	355566
Distributed_computing	18498
Domain_Name_System	4342
Domeinnamenregister	4046557
Dynamic_Host_Configuration_Protocol	18959
E-ID	192498
Electronic_Product_Code	796524
Encryptie	6906
Ethereum	4838949
Facebook	612667
Gebruikersbeheer	646301
Global_positioning_system	1849541
Google_LLC	198990
Gsm_(communicatie)	13533
Homomorfe_encryptie	4748277
Hypertext_Transfer_Protocol	6206
IEEE_802.11	194272
ISCSI	917482
Informatienummer	1486023
Institute_of_Electrical_and_Electronics_Engineers	21495
Integrated_Services_Digital_Network	11359
Internet	778
Internet_Engineering_Task_Force	86254
Internet_Protocol_versie_6	74665
Internet_der_dingen	4004387
Internet_exchange	2009220
Internetprotocol	783
Internetprovider	18251
JSON	589003
Kerberos_(protocol)	216657
Kunstmatige_intelligentie	10068
Kwantumcomputer	63416
L2TP	274113
Lightweight_Directory_Access_Protocol	80727
Linux	982
Lisp_(programmeertaal)	19656
MAC-adres	180627
MIMO	207325
Machinaal_leren	301234
Malware	37644
MariaDB	3288914
Matroska	1256197
Minix	99877
Mozilla_Public_License	793745
Multicast	77997
Multiprotocol_Label_Switching	421831
MySQL	43530
Nanotechnologie	11821
Netwerklaag	230394
Network_File_System	128694
Network_Time_Protocol	87696
Network_address_translation	81399
OSI-model	6901
Ontologie_(informatica)	177269
OpenBSD	75757
OpenHardware	1198939
Open_Shortest_Path_First	55424
Over-the-top_content	4609462
PCI_Express	150376
PHP	935597
Pakketbeheer	2697808
Peer-to-peer	29063
Peering	235317
Python_(programmeertaal)	3580
RADIUS	255543
RTK	170399
Realtime_Transport_Protocol	68327
Resource_Reservation_Protocol	2273190
Rich_internet_application	138481
Robotica	1485
Semantisch_web	2893088
Service-oriëntatie	414219
Session_Initiation_Protocol	197627
Smart_Industry	4915202
Smart_grid	2554028
Smartphone	39250
Software-defined_radio	3603170
Spraakherkenning	88347
Stream_Control_Transmission_Protocol	351213
Supercomputer	50574
TCP/IP	50839
Taal-_en_spraaktechnologie	2115902
Telecommunicatie	21325
Toegevoegde_realiteit	1482957
Traffic_shaping	3846367
Transmission_Control_Protocol	10175
Transport_Layer_Security	80729
Transportlaag	275892
Tunnelingprotocol	313098
Twitter	873062
Uniform_resource_name	3010138
Virtual_LAN	317061
Virtualisatie	664512
Virtueel_Particulier_Netwerk	33547
Virtuele_machine	1835
Virtuele_werkelijkheid	66587
Visible_light_communication	2533878
WiMAX	88861
World_Wide_Web_Consortium	12626
Zelfsturende_auto	2100197
